UNITID,EFALEVEL,LINE,SECTION,LSTUDY,XEFTOTLT,EFTOTLT,XEFTOTLM,EFTOTLM,XEFTOTLW,EFTOTLW,XEFAIANT,EFAIANT,XEFAIANM,EFAIANM,XEFAIANW,EFAIANW,XEFASIAT,EFASIAT,XEFASIAM,EFASIAM,XEFASIAW,EFASIAW,XEFBKAAT,EFBKAAT,XEFBKAAM,EFBKAAM,XEFBKAAW,EFBKAAW,XEFHISPT,EFHISPT,XEFHISPM,EFHISPM,XEFHISPW,EFHISPW,XEFNHPIT,EFNHPIT,XEFNHPIM,EFNHPIM,XEFNHPIW,EFNHPIW,XEFWHITT,EFWHITT,XEFWHITM,EFWHITM,XEFWHITW,EFWHITW,XEF2MORT,EF2MORT,XEF2MORM,EF2MORM,XEF2MORW,EF2MORW,XEFUNKNT,EFUNKNT,XEFUNKNM,EFUNKNM,XEFUNKNW,EFUNKNW,XEFNRALT,EFNRALT,XEFNRALM,EFNRALM,XEFNRALW,EFNRALW 
110404,24, 1,1,1,"R",248,"R",160,"R",88,"Z",0,"Z",0,"Z",0,"R",119,"R",68,"R",51,"R",4,"R",3,"R",1,"R",25,"R",22,"R",3,"Z",0,"Z",0,"Z",0,"R",67,"R",46,"R",21,"R",11,"R",8,"R",3,"Z",0,"Z",0,"Z",0,"R",22,"R",13,"R",9
110404,25,99,1,1,"R",729,"R",459,"R",270,"R",3,"R",2,"R",1,"R",296,"R",152,"R",144,"R",13,"R",11,"R",2,"R",73,"R",59,"R",14,"Z",0,"Z",0,"Z",0,"R",230,"R",156,"R",74,"R",47,"R",26,"R",21,"R",2,"R",2,"Z",0,"R",65,"R",51,"R",14
110404,32,11,1,3,"R",1204,"R",878,"R",326,"R",5,"R",3,"R",2,"R",144,"R",92,"R",52,"R",13,"R",9,"R",4,"R",50,"R",35,"R",15,"R",5,"R",2,"R",3,"R",474,"R",338,"R",136,"R",10,"R",5,"R",5,"R",9,"R",7,"R",2,"R",494,"R",387,"R",107
110404,39, 2,1,1,"R",7,"R",6,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",3,"R",1
110404,40, 3,1,1,"R",722,"R",453,"R",269,"R",3,"R",2,"R",1,"R",296,"R",152,"R",144,"R",13,"R",11,"R",2,"R",73,"R",59,"R",14,"Z",0,"Z",0,"Z",0,"R",227,"R",153,"R",74,"R",47,"R",26,"R",21,"R",2,"R",2,"Z",0,"R",61,"R",48,"R",13
110635, 1,29,3,4,"R",36198,"R",18099,"R",18099,"R",85,"R",40,"R",45,"R",10680,"R",5135,"R",5545,"R",888,"R",373,"R",515,"R",4204,"R",1805,"R",2399,"R",83,"R",47,"R",36,"R",11344,"R",5875,"R",5469,"R",1414,"R",644,"R",770,"R",1921,"R",1004,"R",917,"R",5579,"R",3176,"R",2403
110635, 2,99,3,1,"R",25951,"R",12490,"R",13461,"R",31,"R",11,"R",20,"R",9066,"R",4358,"R",4708,"R",573,"R",240,"R",333,"R",3425,"R",1444,"R",1981,"R",73,"R",42,"R",31,"R",7413,"R",3722,"R",3691,"R",1175,"R",538,"R",637,"R",788,"R",394,"R",394,"R",3407,"R",1741,"R",1666
110635, 3,99,3,1,"R",25951,"R",12490,"R",13461,"R",31,"R",11,"R",20,"R",9066,"R",4358,"R",4708,"R",573,"R",240,"R",333,"R",3425,"R",1444,"R",1981,"R",73,"R",42,"R",31,"R",7413,"R",3722,"R",3691,"R",1175,"R",538,"R",637,"R",788,"R",394,"R",394,"R",3407,"R",1741,"R",1666
110635, 4,99,3,1,"R",4706,"R",2292,"R",2414,"R",3,"R",0,"R",3,"R",1703,"R",848,"R",855,"R",85,"R",39,"R",46,"R",559,"R",216,"R",343,"R",13,"R",5,"R",8,"R",1202,"R",626,"R",576,"R",188,"R",84,"R",104,"R",113,"R",50,"R",63,"R",840,"R",424,"R",416
110635, 5,99,3,1,"R",21245,"R",10198,"R",11047,"R",28,"R",11,"R",17,"R",7363,"R",3510,"R",3853,"R",488,"R",201,"R",287,"R",2866,"R",1228,"R",1638,"R",60,"R",37,"R",23,"R",6211,"R",3096,"R",3115,"R",987,"R",454,"R",533,"R",675,"R",344,"R",331,"R",2567,"R",1317,"R",1250
110635,12,99,3,3,"R",10247,"R",5609,"R",4638,"R",54,"R",29,"R",25,"R",1614,"R",777,"R",837,"R",315,"R",133,"R",182,"R",779,"R",361,"R",418,"R",10,"R",5,"R",5,"R",3931,"R",2153,"R",1778,"R",239,"R",106,"R",133,"R",1133,"R",610,"R",523,"R",2172,"R",1435,"R",737
110635,19,99,3,1,"R",2241,"R",1162,"R",1079,"R",1,"R",0,"R",1,"R",487,"R",240,"R",247,"R",56,"R",27,"R",29,"R",350,"R",181,"R",169,"R",5,"R",3,"R",2,"R",660,"R",355,"R",305,"R",105,"R",51,"R",54,"R",57,"R",36,"R",21,"R",520,"R",269,"R",251
110635,20,99,3,1,"R",19004,"R",9036,"R",9968,"R",27,"R",11,"R",16,"R",6876,"R",3270,"R",3606,"R",432,"R",174,"R",258,"R",2516,"R",1047,"R",1469,"R",55,"R",34,"R",21,"R",5551,"R",2741,"R",2810,"R",882,"R",403,"R",479,"R",618,"R",308,"R",310,"R",2047,"R",1048,"R",999
110635,21,14,1,4,"R",34675,"R",17203,"R",17472,"R",83,"R",39,"R",44,"R",10229,"R",4865,"R",5364,"R",844,"R",351,"R",493,"R",4034,"R",1739,"R",2295,"R",79,"R",45,"R",34,"R",10812,"R",5550,"R",5262,"R",1363,"R",620,"R",743,"R",1808,"R",931,"R",877,"R",5423,"R",3063,"R",2360
110635,22, 8,1,1,"R",25220,"R",12146,"R",13074,"R",31,"R",11,"R",20,"R",8877,"R",4264,"R",4613,"R",547,"R",230,"R",317,"R",3278,"R",1390,"R",1888,"R",70,"R",41,"R",29,"R",7158,"R",3591,"R",3567,"R",1136,"R",522,"R",614,"R",757,"R",377,"R",380,"R",3366,"R",1720,"R",1646
110635,23, 6,1,1,"R",25220,"R",12146,"R",13074,"R",31,"R",11,"R",20,"R",8877,"R",4264,"R",4613,"R",547,"R",230,"R",317,"R",3278,"R",1390,"R",1888,"R",70,"R",41,"R",29,"R",7158,"R",3591,"R",3567,"R",1136,"R",522,"R",614,"R",757,"R",377,"R",380,"R",3366,"R",1720,"R",1646
110635,24, 1,1,1,"R",4677,"R",2279,"R",2398,"R",3,"R",0,"R",3,"R",1700,"R",846,"R",854,"R",84,"R",39,"R",45,"R",549,"R",212,"R",337,"R",12,"R",4,"R",8,"R",1195,"R",623,"R",572,"R",186,"R",84,"R",102,"R",112,"R",49,"R",63,"R",836,"R",422,"R",414
110635,25,99,1,1,"R",20543,"R",9867,"R",10676,"R",28,"R",11,"R",17,"R",7177,"R",3418,"R",3759,"R",463,"R",191,"R",272,"R",2729,"R",1178,"R",1551,"R",58,"R",37,"R",21,"R",5963,"R",2968,"R",2995,"R",950,"R",438,"R",512,"R",645,"R",328,"R",317,"R",2530,"R",1298,"R",1232
110635,32,11,1,3,"R",9455,"R",5057,"R",4398,"R",52,"R",28,"R",24,"R",1352,"R",601,"R",751,"R",297,"R",121,"R",176,"R",756,"R",349,"R",407,"R",9,"R",4,"R",5,"R",3654,"R",1959,"R",1695,"R",227,"R",98,"R",129,"R",1051,"R",554,"R",497,"R",2057,"R",1343,"R",714
110635,39, 2,1,1,"R",2191,"R",1136,"R",1055,"R",1,"R",0,"R",1,"R",478,"R",239,"R",239,"R",56,"R",27,"R",29,"R",340,"R",177,"R",163,"R",5,"R",3,"R",2,"R",636,"R",340,"R",296,"R",101,"R",48,"R",53,"R",55,"R",34,"R",21,"R",519,"R",268,"R",251
110635,40, 3,1,1,"R",18352,"R",8731,"R",9621,"R",27,"R",11,"R",16,"R",6699,"R",3179,"R",3520,"R",407,"R",164,"R",243,"R",2389,"R",1001,"R",1388,"R",53,"R",34,"R",19,"R",5327,"R",2628,"R",2699,"R",849,"R",390,"R",459,"R",590,"R",294,"R",296,"R",2011,"R",1030,"R",981
110635,41,28,2,4,"R",1523,"R",896,"R",627,"R",2,"R",1,"R",1,"R",451,"R",270,"R",181,"R",44,"R",22,"R",22,"R",170,"R",66,"R",104,"R",4,"R",2,"R",2,"R",532,"R",325,"R",207,"R",51,"R",24,"R",27,"R",113,"R",73,"R",40,"R",156,"R",113,"R",43
110635,42,22,2,1,"R",731,"R",344,"R",387,"R",0,"R",0,"R",0,"R",189,"R",94,"R",95,"R",26,"R",10,"R",16,"R",147,"R",54,"R",93,"R",3,"R",1,"R",2,"R",255,"R",131,"R",124,"R",39,"R",16,"R",23,"R",31,"R",17,"R",14,"R",41,"R",21,"R",20
110635,43,20,2,1,"R",731,"R",344,"R",387,"R",0,"R",0,"R",0,"R",189,"R",94,"R",95,"R",26,"R",10,"R",16,"R",147,"R",54,"R",93,"R",3,"R",1,"R",2,"R",255,"R",131,"R",124,"R",39,"R",16,"R",23,"R",31,"R",17,"R",14,"R",41,"R",21,"R",20
110635,44,15,2,1,"R",29,"R",13,"R",16,"R",0,"R",0,"R",0,"R",3,"R",2,"R",1,"R",1,"R",0,"R",1,"R",10,"R",4,"R",6,"R",1,"R",1,"R",0,"R",7,"R",3,"R",4,"R",2,"R",0,"R",2,"R",1,"R",1,"R",0,"R",4,"R",2,"R",2
110635,45,99,2,1,"R",702,"R",331,"R",371,"R",0,"R",0,"R",0,"R",186,"R",92,"R",94,"R",25,"R",10,"R",15,"R",137,"R",50,"R",87,"R",2,"R",0,"R",2,"R",248,"R",128,"R",120,"R",37,"R",16,"R",21,"R",30,"R",16,"R",14,"R",37,"R",19,"R",18
110635,52,25,2,3,"R",792,"R",552,"R",240,"R",2,"R",1,"R",1,"R",262,"R",176,"R",86,"R",18,"R",12,"R",6,"R",23,"R",12,"R",11,"R",1,"R",1,"R",0,"R",277,"R",194,"R",83,"R",12,"R",8,"R",4,"R",82,"R",56,"R",26,"R",115,"R",92,"R",23
110635,59,16,2,1,"R",50,"R",26,"R",24,"R",0,"R",0,"R",0,"R",9,"R",1,"R",8,"R",0,"R",0,"R",0,"R",10,"R",4,"R",6,"R",0,"R",0,"R",0,"R",24,"R",15,"R",9,"R",4,"R",3,"R",1,"R",2,"R",2,"R",0,"R",1,"R",1,"R",0
110635,60,17,2,1,"R",652,"R",305,"R",347,"R",0,"R",0,"R",0,"R",177,"R",91,"R",86,"R",25,"R",10,"R",15,"R",127,"R",46,"R",81,"R",2,"R",0,"R",2,"R",224,"R",113,"R",111,"R",33,"R",13,"R",20,"R",28,"R",14,"R",14,"R",36,"R",18,"R",18
110644, 1,29,3,4,"R",33307,"R",14894,"R",18413,"R",91,"R",44,"R",47,"R",10404,"R",4693,"R",5711,"R",680,"R",264,"R",416,"R",5165,"R",2008,"R",3157,"R",143,"R",79,"R",64,"R",11439,"R",5130,"R",6309,"R",1541,"R",633,"R",908,"R",1006,"R",529,"R",477,"R",2838,"R",1514,"R",1324
110644, 2,99,3,1,"R",26533,"R",11580,"R",14953,"R",53,"R",29,"R",24,"R",9413,"R",4217,"R",5196,"R",562,"R",219,"R",343,"R",4566,"R",1758,"R",2808,"R",126,"R",70,"R",56,"R",8281,"R",3650,"R",4631,"R",1354,"R",549,"R",805,"R",539,"R",262,"R",277,"R",1639,"R",826,"R",813
110644, 3,99,3,1,"R",26483,"R",11560,"R",14923,"R",53,"R",29,"R",24,"R",9405,"R",4215,"R",5190,"R",558,"R",218,"R",340,"R",4556,"R",1753,"R",2803,"R",126,"R",70,"R",56,"R",8276,"R",3649,"R",4627,"R",1353,"R",548,"R",805,"R",520,"R",254,"R",266,"R",1636,"R",824,"R",812
110644, 4,99,3,1,"R",5113,"R",1909,"R",3204,"R",10,"R",9,"R",1,"R",1678,"R",647,"R",1031,"R",95,"R",27,"R",68,"R",931,"R",294,"R",637,"R",25,"R",10,"R",15,"R",1447,"R",503,"R",944,"R",283,"R",94,"R",189,"R",82,"R",39,"R",43,"R",562,"R",286,"R",276
110644, 5,99,3,1,"R",21370,"R",9651,"R",11719,"R",43,"R",20,"R",23,"R",7727,"R",3568,"R",4159,"R",463,"R",191,"R",272,"R",3625,"R",1459,"R",2166,"R",101,"R",60,"R",41,"R",6829,"R",3146,"R",3683,"R",1070,"R",454,"R",616,"R",438,"R",215,"R",223,"R",1074,"R",538,"R",536
110644,11,99,3,1,"R",50,"R",20,"R",30,"R",0,"R",0,"R",0,"R",8,"R",2,"R",6,"R",4,"R",1,"R",3,"R",10,"R",5,"R",5,"R",0,"R",0,"R",0,"R",5,"R",1,"R",4,"R",1,"R",1,"R",0,"R",19,"R",8,"R",11,"R",3,"R",2,"R",1
110644,12,99,3,3,"R",6774,"R",3314,"R",3460,"R",38,"R",15,"R",23,"R",991,"R",476,"R",515,"R",118,"R",45,"R",73,"R",599,"R",250,"R",349,"R",17,"R",9,"R",8,"R",3158,"R",1480,"R",1678,"R",187,"R",84,"R",103,"R",467,"R",267,"R",200,"R",1199,"R",688,"R",511
110644,19,99,3,1,"R",3087,"R",1550,"R",1537,"R",7,"R",4,"R",3,"R",885,"R",475,"R",410,"R",62,"R",21,"R",41,"R",541,"R",238,"R",303,"R",17,"R",12,"R",5,"R",1070,"R",540,"R",530,"R",178,"R",75,"R",103,"R",33,"R",21,"R",12,"R",294,"R",164,"R",130
110644,20,99,3,1,"R",18283,"R",8101,"R",10182,"R",36,"R",16,"R",20,"R",6842,"R",3093,"R",3749,"R",401,"R",170,"R",231,"R",3084,"R",1221,"R",1863,"R",84,"R",48,"R",36,"R",5759,"R",2606,"R",3153,"R",892,"R",379,"R",513,"R",405,"R",194,"R",211,"R",780,"R",374,"R",406
110644,21,14,1,4,"R",31986,"R",14211,"R",17775,"R",83,"R",38,"R",45,"R",10061,"R",4510,"R",5551,"R",650,"R",254,"R",396,"R",5005,"R",1931,"R",3074,"R",131,"R",73,"R",58,"R",10944,"R",4893,"R",6051,"R",1496,"R",611,"R",885,"R",850,"R",428,"R",422,"R",2766,"R",1473,"R",1293
110644,22, 8,1,1,"R",25826,"R",11227,"R",14599,"R",51,"R",28,"R",23,"R",9203,"R",4110,"R",5093,"R",541,"R",213,"R",328,"R",4457,"R",1705,"R",2752,"R",118,"R",66,"R",52,"R",8025,"R",3518,"R",4507,"R",1323,"R",533,"R",790,"R",504,"R",243,"R",261,"R",1604,"R",811,"R",793
110644,23, 6,1,1,"R",25776,"R",11207,"R",14569,"R",51,"R",28,"R",23,"R",9195,"R",4108,"R",5087,"R",537,"R",212,"R",325,"R",4447,"R",1700,"R",2747,"R",118,"R",66,"R",52,"R",8020,"R",3517,"R",4503,"R",1322,"R",532,"R",790,"R",485,"R",235,"R",250,"R",1601,"R",809,"R",792
110644,24, 1,1,1,"R",5063,"R",1889,"R",3174,"R",10,"R",9,"R",1,"R",1669,"R",642,"R",1027,"R",90,"R",25,"R",65,"R",908,"R",287,"R",621,"R",24,"R",10,"R",14,"R",1442,"R",501,"R",941,"R",283,"R",94,"R",189,"R",80,"R",38,"R",42,"R",557,"R",283,"R",274
110644,25,99,1,1,"R",20713,"R",9318,"R",11395,"R",41,"R",19,"R",22,"R",7526,"R",3466,"R",4060,"R",447,"R",187,"R",260,"R",3539,"R",1413,"R",2126,"R",94,"R",56,"R",38,"R",6578,"R",3016,"R",3562,"R",1039,"R",438,"R",601,"R",405,"R",197,"R",208,"R",1044,"R",526,"R",518
110644,31, 7,1,1,"R",50,"R",20,"R",30,"R",0,"R",0,"R",0,"R",8,"R",2,"R",6,"R",4,"R",1,"R",3,"R",10,"R",5,"R",5,"R",0,"R",0,"R",0,"R",5,"R",1,"R",4,"R",1,"R",1,"R",0,"R",19,"R",8,"R",11,"R",3,"R",2,"R",1
110644,32,11,1,3,"R",6160,"R",2984,"R",3176,"R",32,"R",10,"R",22,"R",858,"R",400,"R",458,"R",109,"R",41,"R",68,"R",548,"R",226,"R",322,"R",13,"R",7,"R",6,"R",2919,"R",1375,"R",1544,"R",173,"R",78,"R",95,"R",346,"R",185,"R",161,"R",1162,"R",662,"R",500
110644,39, 2,1,1,"R",3028,"R",1522,"R",1506,"R",7,"R",4,"R",3,"R",866,"R",465,"R",401,"R",61,"R",21,"R",40,"R",534,"R",234,"R",300,"R",16,"R",11,"R",5,"R",1047,"R",530,"R",517,"R",173,"R",74,"R",99,"R",32,"R",20,"R",12,"R",292,"R",163,"R",129
110644,40, 3,1,1,"R",17685,"R",7796,"R",9889,"R",34,"R",15,"R",19,"R",6660,"R",3001,"R",3659,"R",386,"R",166,"R",220,"R",3005,"R",1179,"R",1826,"R",78,"R",45,"R",33,"R",5531,"R",2486,"R",3045,"R",866,"R",364,"R",502,"R",373,"R",177,"R",196,"R",752,"R",363,"R",389
110644,41,28,2,4,"R",1321,"R",683,"R",638,"R",8,"R",6,"R",2,"R",343,"R",183,"R",160,"R",30,"R",10,"R",20,"R",160,"R",77,"R",83,"R",12,"R",6,"R",6,"R",495,"R",237,"R",258,"R",45,"R",22,"R",23,"R",156,"R",101,"R",55,"R",72,"R",41,"R",31
110644,42,22,2,1,"R",707,"R",353,"R",354,"R",2,"R",1,"R",1,"R",210,"R",107,"R",103,"R",21,"R",6,"R",15,"R",109,"R",53,"R",56,"R",8,"R",4,"R",4,"R",256,"R",132,"R",124,"R",31,"R",16,"R",15,"R",35,"R",19,"R",16,"R",35,"R",15,"R",20
110644,43,20,2,1,"R",707,"R",353,"R",354,"R",2,"R",1,"R",1,"R",210,"R",107,"R",103,"R",21,"R",6,"R",15,"R",109,"R",53,"R",56,"R",8,"R",4,"R",4,"R",256,"R",132,"R",124,"R",31,"R",16,"R",15,"R",35,"R",19,"R",16,"R",35,"R",15,"R",20
110644,44,15,2,1,"R",50,"R",20,"R",30,"R",0,"R",0,"R",0,"R",9,"R",5,"R",4,"R",5,"R",2,"R",3,"R",23,"R",7,"R",16,"R",1,"R",0,"R",1,"R",5,"R",2,"R",3,"R",0,"R",0,"R",0,"R",2,"R",1,"R",1,"R",5,"R",3,"R",2
110644,45,99,2,1,"R",657,"R",333,"R",324,"R",2,"R",1,"R",1,"R",201,"R",102,"R",99,"R",16,"R",4,"R",12,"R",86,"R",46,"R",40,"R",7,"R",4,"R",3,"R",251,"R",130,"R",121,"R",31,"R",16,"R",15,"R",33,"R",18,"R",15,"R",30,"R",12,"R",18
110644,52,25,2,3,"R",614,"R",330,"R",284,"R",6,"R",5,"R",1,"R",133,"R",76,"R",57,"R",9,"R",4,"R",5,"R",51,"R",24,"R",27,"R",4,"R",2,"R",2,"R",239,"R",105,"R",134,"R",14,"R",6,"R",8,"R",121,"R",82,"R",39,"R",37,"R",26,"R",11
110644,59,16,2,1,"R",59,"R",28,"R",31,"R",0,"R",0,"R",0,"R",19,"R",10,"R",9,"R",1,"R",0,"R",1,"R",7,"R",4,"R",3,"R",1,"R",1,"R",0,"R",23,"R",10,"R",13,"R",5,"R",1,"R",4,"R",1,"R",1,"R",0,"R",2,"R",1,"R",1
110644,60,17,2,1,"R",598,"R",305,"R",293,"R",2,"R",1,"R",1,"R",182,"R",92,"R",90,"R",15,"R",4,"R",11,"R",79,"R",42,"R",37,"R",6,"R",3,"R",3,"R",228,"R",120,"R",108,"R",26,"R",15,"R",11,"R",32,"R",17,"R",15,"R",28,"R",11,"R",17
110653, 1,29,3,4,"R",28895,"R",13832,"R",15063,"R",48,"R",21,"R",27,"R",11195,"R",5144,"R",6051,"R",537,"R",223,"R",314,"R",5625,"R",2363,"R",3262,"R",110,"R",51,"R",59,"R",6073,"R",3163,"R",2910,"R",1088,"R",497,"R",591,"R",936,"R",519,"R",417,"R",3283,"R",1851,"R",1432
110653, 2,99,3,1,"R",23530,"R",10752,"R",12778,"R",37,"R",16,"R",21,"R",10281,"R",4650,"R",5631,"R",442,"R",171,"R",271,"R",5113,"R",2127,"R",2986,"R",99,"R",45,"R",54,"R",4091,"R",2026,"R",2065,"R",932,"R",408,"R",524,"R",432,"R",240,"R",192,"R",2103,"R",1069,"R",1034
110653, 3,99,3,1,"R",23517,"R",10743,"R",12774,"R",37,"R",16,"R",21,"R",10279,"R",4648,"R",5631,"R",440,"R",170,"R",270,"R",5105,"R",2122,"R",2983,"R",99,"R",45,"R",54,"R",4090,"R",2025,"R",2065,"R",932,"R",408,"R",524,"R",432,"R",240,"R",192,"R",2103,"R",1069,"R",1034
110653, 4,99,3,1,"R",5460,"R",2409,"R",3051,"R",8,"R",3,"R",5,"R",2200,"R",957,"R",1243,"R",93,"R",42,"R",51,"R",1350,"R",529,"R",821,"R",26,"R",13,"R",13,"R",677,"R",321,"R",356,"R",144,"R",65,"R",79,"R",85,"R",48,"R",37,"R",877,"R",431,"R",446
110653, 5,99,3,1,"R",18057,"R",8334,"R",9723,"R",29,"R",13,"R",16,"R",8079,"R",3691,"R",4388,"R",347,"R",128,"R",219,"R",3755,"R",1593,"R",2162,"R",73,"R",32,"R",41,"R",3413,"R",1704,"R",1709,"R",788,"R",343,"R",445,"R",347,"R",192,"R",155,"R",1226,"R",638,"R",588
110653,11,99,3,1,"R",13,"R",9,"R",4,"R",0,"R",0,"R",0,"R",2,"R",2,"R",0,"R",2,"R",1,"R",1,"R",8,"R",5,"R",3,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
110653,12,99,3,3,"R",5365,"R",3080,"R",2285,"R",11,"R",5,"R",6,"R",914,"R",494,"R",420,"R",95,"R",52,"R",43,"R",512,"R",236,"R",276,"R",11,"R",6,"R",5,"R",1982,"R",1137,"R",845,"R",156,"R",89,"R",67,"R",504,"R",279,"R",225,"R",1180,"R",782,"R",398
110653,19,99,3,1,"R",1998,"R",1023,"R",975,"R",3,"R",2,"R",1,"R",612,"R",309,"R",303,"R",46,"R",19,"R",27,"R",436,"R",194,"R",242,"R",5,"R",2,"R",3,"R",581,"R",322,"R",259,"R",64,"R",31,"R",33,"R",27,"R",20,"R",7,"R",224,"R",124,"R",100
110653,20,99,3,1,"R",16059,"R",7311,"R",8748,"R",26,"R",11,"R",15,"R",7467,"R",3382,"R",4085,"R",301,"R",109,"R",192,"R",3319,"R",1399,"R",1920,"R",68,"R",30,"R",38,"R",2832,"R",1382,"R",1450,"R",724,"R",312,"R",412,"R",320,"R",172,"R",148,"R",1002,"R",514,"R",488
110653,21,14,1,4,"R",28046,"R",13323,"R",14723,"R",47,"R",20,"R",27,"R",10917,"R",4974,"R",5943,"R",519,"R",214,"R",305,"R",5530,"R",2323,"R",3207,"R",107,"R",48,"R",59,"R",5812,"R",3004,"R",2808,"R",1058,"R",479,"R",579,"R",849,"R",464,"R",385,"R",3207,"R",1797,"R",1410
110653,22, 8,1,1,"R",23127,"R",10534,"R",12593,"R",36,"R",15,"R",21,"R",10120,"R",4558,"R",5562,"R",437,"R",169,"R",268,"R",5057,"R",2109,"R",2948,"R",97,"R",43,"R",54,"R",3977,"R",1963,"R",2014,"R",920,"R",401,"R",519,"R",406,"R",223,"R",183,"R",2077,"R",1053,"R",1024
110653,23, 6,1,1,"R",23114,"R",10525,"R",12589,"R",36,"R",15,"R",21,"R",10118,"R",4556,"R",5562,"R",435,"R",168,"R",267,"R",5049,"R",2104,"R",2945,"R",97,"R",43,"R",54,"R",3976,"R",1962,"R",2014,"R",920,"R",401,"R",519,"R",406,"R",223,"R",183,"R",2077,"R",1053,"R",1024
110653,24, 1,1,1,"R",5449,"R",2400,"R",3049,"R",8,"R",3,"R",5,"R",2195,"R",953,"R",1242,"R",93,"R",42,"R",51,"R",1349,"R",529,"R",820,"R",26,"R",13,"R",13,"R",676,"R",320,"R",356,"R",143,"R",64,"R",79,"R",85,"R",48,"R",37,"R",874,"R",428,"R",446
110653,25,99,1,1,"R",17665,"R",8125,"R",9540,"R",28,"R",12,"R",16,"R",7923,"R",3603,"R",4320,"R",342,"R",126,"R",216,"R",3700,"R",1575,"R",2125,"R",71,"R",30,"R",41,"R",3300,"R",1642,"R",1658,"R",777,"R",337,"R",440,"R",321,"R",175,"R",146,"R",1203,"R",625,"R",578
110653,31, 7,1,1,"R",13,"R",9,"R",4,"R",0,"R",0,"R",0,"R",2,"R",2,"R",0,"R",2,"R",1,"R",1,"R",8,"R",5,"R",3,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
110653,32,11,1,3,"R",4919,"R",2789,"R",2130,"R",11,"R",5,"R",6,"R",797,"R",416,"R",381,"R",82,"R",45,"R",37,"R",473,"R",214,"R",259,"R",10,"R",5,"R",5,"R",1835,"R",1041,"R",794,"R",138,"R",78,"R",60,"R",443,"R",241,"R",202,"R",1130,"R",744,"R",386
110653,39, 2,1,1,"R",1968,"R",1008,"R",960,"R",3,"R",2,"R",1,"R",604,"R",305,"R",299,"R",45,"R",18,"R",27,"R",428,"R",191,"R",237,"R",5,"R",2,"R",3,"R",570,"R",317,"R",253,"R",64,"R",31,"R",33,"R",26,"R",19,"R",7,"R",223,"R",123,"R",100
110653,40, 3,1,1,"R",15697,"R",7117,"R",8580,"R",25,"R",10,"R",15,"R",7319,"R",3298,"R",4021,"R",297,"R",108,"R",189,"R",3272,"R",1384,"R",1888,"R",66,"R",28,"R",38,"R",2730,"R",1325,"R",1405,"R",713,"R",306,"R",407,"R",295,"R",156,"R",139,"R",980,"R",502,"R",478
110653,41,28,2,4,"R",849,"R",509,"R",340,"R",1,"R",1,"R",0,"R",278,"R",170,"R",108,"R",18,"R",9,"R",9,"R",95,"R",40,"R",55,"R",3,"R",3,"R",0,"R",261,"R",159,"R",102,"R",30,"R",18,"R",12,"R",87,"R",55,"R",32,"R",76,"R",54,"R",22
110653,42,22,2,1,"R",403,"R",218,"R",185,"R",1,"R",1,"R",0,"R",161,"R",92,"R",69,"R",5,"R",2,"R",3,"R",56,"R",18,"R",38,"R",2,"R",2,"R",0,"R",114,"R",63,"R",51,"R",12,"R",7,"R",5,"R",26,"R",17,"R",9,"R",26,"R",16,"R",10
110653,43,20,2,1,"R",403,"R",218,"R",185,"R",1,"R",1,"R",0,"R",161,"R",92,"R",69,"R",5,"R",2,"R",3,"R",56,"R",18,"R",38,"R",2,"R",2,"R",0,"R",114,"R",63,"R",51,"R",12,"R",7,"R",5,"R",26,"R",17,"R",9,"R",26,"R",16,"R",10
110653,44,15,2,1,"R",11,"R",9,"R",2,"R",0,"R",0,"R",0,"R",5,"R",4,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",3,"R",3,"R",0
110653,45,99,2,1,"R",392,"R",209,"R",183,"R",1,"R",1,"R",0,"R",156,"R",88,"R",68,"R",5,"R",2,"R",3,"R",55,"R",18,"R",37,"R",2,"R",2,"R",0,"R",113,"R",62,"R",51,"R",11,"R",6,"R",5,"R",26,"R",17,"R",9,"R",23,"R",13,"R",10
110653,52,25,2,3,"R",446,"R",291,"R",155,"R",0,"R",0,"R",0,"R",117,"R",78,"R",39,"R",13,"R",7,"R",6,"R",39,"R",22,"R",17,"R",1,"R",1,"R",0,"R",147,"R",96,"R",51,"R",18,"R",11,"R",7,"R",61,"R",38,"R",23,"R",50,"R",38,"R",12
110653,59,16,2,1,"R",30,"R",15,"R",15,"R",0,"R",0,"R",0,"R",8,"R",4,"R",4,"R",1,"R",1,"R",0,"R",8,"R",3,"R",5,"R",0,"R",0,"R",0,"R",11,"R",5,"R",6,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",1,"R",1,"R",0
